,Mapped,Detected genes,Metabolic Process,Actb,Gadph,Quality
ola_mES_lif_3_31.counts,0.8545357218031502,0.8884452794739314,0.3374296064565665,0.14640310034438944,0.27560355006802373,1
ola_mES_lif_3_32.counts,0.798631852709601,0.7542664787850321,0.43476681991590865,0.08567662823187983,0.4153345355135149,1
ola_mES_lif_3_33.counts,0.8853695165211538,0.7950524502896509,0.3127983362441828,0.23423261497101117,0.2093478065559463,1
ola_mES_lif_3_34.counts,0.8944492176544764,0.793878190073587,0.23144332557570388,0.5775947304141196,0.1596311317606592,1
ola_mES_lif_3_35.counts,0.9020995513018056,0.8712227963049946,0.23328794307506107,0.45499183830348594,0.19736985650845804,1
ola_mES_lif_3_36.counts,0.8609217806301411,0.7880851730076718,0.3217649963981441,0.12091896991613396,0.2407863156813923,1
ola_mES_lif_3_37.counts,0.8142783725239195,0.7501174260216064,0.32171681270981267,0.10790174932393029,0.23452139538465488,1
ola_mES_lif_3_38.counts,0.8091105250061312,0.8630812588069516,0.2744349651931859,0.1352438708950713,0.18770214595579743,1
ola_mES_lif_3_39.counts,0.8599308303641897,0.8765461092844841,0.3246814685081688,0.1337849291798227,0.2531043843211746,1
ola_mES_lif_3_4.counts,0.8582092434101092,0.8174416784092688,0.36057512155295,0.12413109588655342,0.2623742202941705,1
ola_mES_lif_3_40.counts,0.8465639853241199,0.8838265226240801,0.37497052891551774,0.1472488844686822,0.39446055907795774,1
ola_mES_lif_3_41.counts,0.8283199942267966,1.0,0.25995611255146933,0.24480268797963833,0.16138306337757014,0
ola_mES_lif_3_42.counts,0.875802128634349,0.869265695944888,0.40707725638120945,0.13649450425875886,0.44305740945144645,1
ola_mES_lif_3_43.counts,0.6004446052409784,0.00931579771410678,0.29076080756433836,0.06268022542059358,0.0,0
ola_mES_lif_3_44.counts,0.7173927281515736,0.06920306873336465,0.39405142446455843,0.08986045578314894,0.0,0
ola_mES_lif_3_45.counts,0.8654588339152133,0.8047596680757789,0.3393748589625773,0.14404979408803367,0.42670444336062835,1
ola_mES_lif_3_46.counts,0.8728137384549768,0.8292625645843119,0.3273844756733766,0.25697362092691434,0.359580755705008,1
ola_mES_lif_3_47.counts,0.8843398335509904,0.762721152340692,0.2460420652420491,0.3807106839432677,0.19497619169853941,1
ola_mES_lif_3_48.counts,0.8203834456209991,0.7581023954908408,0.3581554587934695,0.07637276042879816,0.29214261878481396,1
ola_mES_lif_3_49.counts,0.9135428131024833,0.8997181775481446,0.386909605278796,0.16486194303391322,0.3757091151782735,1
ola_mES_lif_3_5.counts,0.8096575997357669,0.7948958822608423,0.4008868087437778,0.12692317375396825,0.27556825474240826,1
ola_mES_lif_3_50.counts,0.8006791650188729,0.726084233599499,0.37030132447923286,0.13072727215085178,0.3889994096054624,1
ola_mES_lif_3_51.counts,0.8065598792523501,0.8808517300767184,0.337839132045121,0.12375414542011617,0.3177445645198553,1
ola_mES_lif_3_52.counts,0.8538975581803161,0.8405354626585251,0.37655470177789696,0.12501904520179336,0.26176296942783067,1
ola_mES_lif_3_53.counts,0.8693672150432576,0.8208861750430562,0.30843919062370695,0.32808291231859504,0.2963347408681367,1
ola_mES_lif_3_54.counts,0.8641951655744613,0.9390167527790825,0.33872489176253234,0.12531384720908767,0.45890982365171856,1
ola_mES_lif_3_55.counts,0.8110231494126074,0.8835916705808674,0.26373266707443593,0.19593940446190145,0.38376928408244987,0
ola_mES_lif_3_56.counts,0.8259187751560467,0.7876937529356506,0.4364169860733405,0.11270447833117596,0.4691246117514182,1
ola_mES_lif_3_57.counts,0.8509773891171505,0.839596054485674,0.35574194714313756,0.1394381231883747,0.3271652077932079,1
ola_mES_lif_3_58.counts,0.8757356522019615,0.8323156411460779,0.32049529303061447,0.10623655063748506,0.27444522165464486,1
ola_mES_lif_3_59.counts,0.7522952304330521,0.681305777360263,0.26686049415579066,0.13280653263941972,0.15465769951484973,0
ola_mES_lif_3_6.counts,0.8459531699517199,0.8612807264756537,0.34583935281748807,0.1411998113476021,0.314842326154478,1
ola_mES_lif_3_60.counts,0.8621726043843545,0.8570533896978237,0.374185630699089,0.10669382196964962,0.2614806068229073,1
ola_mES_lif_3_61.counts,0.8610819081209761,0.8821825583215908,0.35959000234958066,0.16810566026194632,0.30921913905074827,1
ola_mES_lif_3_62.counts,0.8408757325040546,0.8624549866917176,0.37980423975926747,0.12231014148370371,0.32560579613419927,0
ola_mES_lif_3_63.counts,0.840172315053803,0.8733364646939095,0.33827201039108296,0.15699061008611506,0.30587570911517825,1
ola_mES_lif_3_64.counts,0.8469691233333245,0.8062470643494598,0.37569112658398507,0.07929004709409848,0.21514907462073568,1
ola_mES_lif_3_65.counts,0.8421738869861921,0.854704869265696,0.34887337548432534,0.19816050857821996,0.25844200015401597,1
ola_mES_lif_3_66.counts,0.8741721695324627,0.9138093001409112,0.33533592864045825,0.20071662175697744,0.2713809456580332,0
ola_mES_lif_3_67.counts,0.8212278376232729,0.9311883513386566,0.3059350574002194,0.1449103854487758,0.20318556357009007,0
ola_mES_lif_3_68.counts,0.7590204439783123,0.8370909660247378,0.3173664884474183,0.10976570811878536,0.3031595733757733,1
ola_mES_lif_3_69.counts,0.8642201626614905,0.8096915609832472,0.3011636801799938,0.29725529037009324,0.31454712888569447,1
ola_mES_lif_3_7.counts,0.6939153861240062,0.7712541099107563,0.2777706067818839,0.15247481324512893,0.1968340092922966,0
ola_mES_lif_3_70.counts,0.873796464471911,0.8198684828558008,0.3064827445295361,0.371130364662698,0.280771106604718,1
ola_mES_lif_3_71.counts,0.8833289430079172,0.8727884765930797,0.30801899596017557,0.13917836248748888,0.3586374079112868,1
ola_mES_lif_3_72.counts,0.8733857403396019,0.8327070612180992,0.3239165137134567,0.203107468274004,0.2604682727109377,1
ola_mES_lif_3_73.counts,0.8489287493048484,0.8170502583372475,0.31331995268414253,0.309755693652824,0.28962381600225884,1
ola_mES_lif_3_74.counts,0.8136236639450651,0.8164239862220135,0.2919482458073813,0.29533417265871764,0.26667864568626953,1
ola_mES_lif_3_75.counts,0.8030613529290175,0.7654610928448411,0.3216496392600978,0.16720527212213246,0.22855327668968348,1
ola_mES_lif_3_76.counts,0.8043387520640531,0.627446375450133,0.23823044272131266,0.288477247301176,0.2896430679980491,1
ola_mES_lif_3_77.counts,0.8314968162872223,0.7300767183341161,0.36109424655528943,0.1232426430506786,0.2991647842493005,1
ola_mES_lif_3_78.counts,0.8008615224582681,0.7769688429622671,0.34523213344187575,0.11403435092367128,0.23981408989398567,1
ola_mES_lif_3_79.counts,0.8021962586315339,0.8074213245655237,0.2392960150945357,0.2563102977615897,0.23608241137664604,0
ola_mES_lif_3_8.counts,0.8882866531863899,0.8316893690308439,0.3243776442467877,0.17692411552404466,0.1596311317606592,1
ola_mES_lif_3_80.counts,0.821003563160408,0.8194770627837795,0.29458435370021996,0.1927736396877202,0.27417890237954673,1
ola_mES_lif_3_81.counts,0.8085158169116405,0.6407546578988571,0.26453376559577363,0.2269651711047037,0.14647560130400183,1
ola_mES_lif_3_82.counts,0.8431220521068017,0.7836229841866291,0.343751861872791,0.15880658522935268,0.2687819262263521,1
ola_mES_lif_3_83.counts,0.7880887971189755,0.7281979019884139,0.2944001899691383,0.09967383052204087,0.2609784505993788,1
ola_mES_lif_3_84.counts,0.8379742967874626,0.7738374823860967,0.3332311049192065,0.11504773282374557,0.3460449983314937,1
ola_mES_lif_3_85.counts,0.794425347679012,0.7585720995772663,0.33754458213047955,0.2685722746992257,0.2737521498061966,0
ola_mES_lif_3_86.counts,0.8135612218679351,0.8091435728824175,0.23658468724292148,0.4472304033964891,0.30559815950920244,0
ola_mES_lif_3_87.counts,0.8173719959543883,0.8106309691560983,0.3818528452038812,0.15178495267745232,0.21248588186975384,1
ola_mES_lif_3_88.counts,0.8257011116823861,0.7377485517457335,0.3229439828264847,0.21913234816102137,0.3350344610724645,1
ola_mES_lif_3_89.counts,0.8105804169034238,0.6999373727884766,0.3210047145390643,0.2799690539947555,0.28384982159817235,1
ola_mES_lif_3_9.counts,0.8150858187061691,0.786910912791608,0.3306385435413294,0.1947590215512426,0.26732840054418977,1
ola_mES_lif_3_90.counts,0.7700074872376621,0.6298731798966651,0.2058715913050496,0.5968585347586821,0.3863506558513232,1
ola_mES_lif_3_91.counts,0.826658005044989,0.7957570064192891,0.19912128544829963,0.3443041652532345,0.19609280745437277,0
ola_mES_lif_3_92.counts,0.8401843795363815,0.8513386566463128,0.2672670633973124,0.6379482802252714,0.25306748466257667,1
ola_mES_lif_3_93.counts,0.7823733552041529,0.7144981994676687,0.3234590309309,0.08918801329965835,0.24637741612547168,0
ola_mES_lif_3_94.counts,0.8172018669761469,0.7631125724127134,0.28218761574307244,0.4395111150315269,0.3307942089996663,1
ola_mES_lif_3_95.counts,0.8291584130682977,0.8020197275716299,0.2654888325778953,0.2870307071126765,0.2022422157763688,1
ola_mES_lif_3_96.counts,0.821528505605194,0.7773602630342884,0.32290648013388434,0.1859147002476389,0.2672866878866443,1
